sample_id,image_name,image_type,species,leaf_condition,leaf_count,plant_strength,disease_visible,flower_condition,suitability_label,image_path,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_r,std_g,std_b,std_h,std_s,std_v,hist_h_0,hist_h_1,hist_h_2,hist_h_3,hist_h_4,hist_h_5,hist_h_6,hist_h_7,hist_s_0,hist_s_1,hist_s_2,hist_s_3,hist_s_4,hist_s_5,hist_s_6,hist_s_7,hist_v_0,hist_v_1,hist_v_2,hist_v_3,hist_v_4,hist_v_5,hist_v_6,hist_v_7,contour_area,contour_perimeter,aspect_ratio,circularity,solidity,contour_count,gabor_mean_0_0,gabor_std_0_0,gabor_mean_0_1,gabor_std_0_1,gabor_mean_1_0,gabor_std_1_0,gabor_mean_1_1,gabor_std_1_1,gabor_mean_2_0,gabor_std_2_0,gabor_mean_2_1,gabor_std_2_1,gabor_mean_3_0,gabor_std_3_0,gabor_mean_3_1,gabor_std_3_1,green_ratio,brown_ratio,green_brown_ratio,green_pixel_count,leaf_condition_encoded,plant_strength_encoded,disease_visible_encoded,flower_condition_encoded
id6,20260328_100759_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100759_HDR.jpg,116.49700927734375,117.09529113769531,78.85420227050781,37.88517761230469,104.95857238769531,122.55166625976562,52.551387583991,52.84308469554998,59.33171375256255,21.83544518170287,59.328333907882204,53.5340760074974,0.1309356689453125,0.676422119140625,0.0478057861328125,0.1038360595703125,0.036773681640625,0.003448486328125,0.00048828125,0.0002899169921875,0.1200714111328125,0.1492156982421875,0.199066162109375,0.20184326171875,0.137054443359375,0.0929412841796875,0.0683746337890625,0.03143310546875,0.018768310546875,0.1127777099609375,0.217803955078125,0.2265777587890625,0.1713104248046875,0.1335906982421875,0.072662353515625,0.0465087890625,0.1404571533203125,0.5963634637882933,1.4666666666666666,0.3101784964780542,0.8452708907254362,156,2.809882640838623,3.0219011306762695,0.17118200659751892,0.9705307483673096,5.591536521911621,2.995201349258423,0.1070762351155281,0.8108177185058594,2.8059744834899902,3.19539475440979,0.17119508981704712,0.907162606716156,5.590258598327637,3.0135228633880615,0.10707242786884308,0.7418769001960754,0.2023162841796875,0.43048095703125,0.4699606564349768,13259,1,0,0,2
id6,20260328_100802_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100802_HDR.jpg,116.39111328125,117.42880249023438,80.85476684570312,37.31370544433594,101.43551635742188,122.58462524414062,54.42560882639611,53.95323639990448,60.13769773668738,21.118487205717678,57.71525228442107,54.54727987168641,0.1424560546875,0.6727142333984375,0.0433502197265625,0.1099700927734375,0.0292510986328125,0.0012359619140625,0.0002593994140625,0.000762939453125,0.126983642578125,0.155426025390625,0.1995086669921875,0.2120513916015625,0.1387481689453125,0.0843048095703125,0.0571136474609375,0.0258636474609375,0.0238189697265625,0.1134796142578125,0.2196807861328125,0.218994140625,0.16558837890625,0.136688232421875,0.0721282958984375,0.04962158203125,0.1561126708984375,1.1340181853156537,1.898989898989899,0.09534282092673013,0.6534040107293396,139,2.8167009353637695,2.9435040950775146,0.1720997393131256,0.8515286445617676,5.600576400756836,3.2331790924072266,0.10720835626125336,0.7703513503074646,2.819579601287842,3.3800342082977295,0.1722295880317688,0.9149179458618164,5.619823932647705,3.1647229194641113,0.10772143304347992,0.7544228434562683,0.21173095703125,0.4266510009765625,0.49624490379801156,13876,1,0,0,2
id6,20260328_100806_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100806_HDR.jpg,118.24002075195312,120.0555419921875,79.19195556640625,38.2572021484375,109.00004577636719,125.53720092773438,53.5887138431849,52.810608645859105,58.78105053365262,21.904634154567937,57.7787516307903,53.76422744230525,0.13812255859375,0.66998291015625,0.0423126220703125,0.108001708984375,0.04052734375,0.0002899169921875,0.000274658203125,0.00048828125,0.0919647216796875,0.1404571533203125,0.2021331787109375,0.2198944091796875,0.1517791748046875,0.0923004150390625,0.063507080078125,0.0379638671875,0.023101806640625,0.1082000732421875,0.1896209716796875,0.2200164794921875,0.1773681640625,0.1549835205078125,0.087860107421875,0.038848876953125,0.1796417236328125,2.0249010580591857,1.1531531531531531,0.03441038091141763,0.35909714808601495,128,2.86678147315979,3.0423014163970947,0.17660583555698395,0.8635547757148743,5.698585033416748,3.231281280517578,0.10895132273435593,0.8328176140785217,2.8691024780273438,3.3402557373046875,0.175254687666893,0.9283825755119324,5.709367752075195,3.0765488147735596,0.10929816961288452,0.7736701369285583,0.237884521484375,0.4124298095703125,0.5767665556788754,15590,1,0,0,2
id6,20260328_100810_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100810_HDR.jpg,122.04685974121094,122.19302368164062,105.8204345703125,45.7783203125,45.993927001953125,125.4832763671875,45.267645683125316,45.60074139886219,48.05746657807656,34.8939895476807,32.97872645608938,45.44083820169308,0.1608428955078125,0.549957275390625,0.0891265869140625,0.064178466796875,0.0530242919921875,0.05340576171875,0.0152435302734375,0.01422119140625,0.4239044189453125,0.2922210693359375,0.191925048828125,0.07623291015625,0.0142669677734375,0.0011749267578125,0.000244140625,3.0517578125e-05,3.0517578125e-05,0.0265045166015625,0.254974365234375,0.325836181640625,0.210906982421875,0.068756103515625,0.0562896728515625,0.05670166015625,0.08913421630859375,0.74977699178271,0.8269230769230769,0.12452888895960691,0.7316049846577745,65,3.0029385089874268,2.3242263793945312,0.18374556303024292,0.7046030163764954,5.973816394805908,2.671569347381592,0.11431107670068741,0.5918833613395691,2.9987993240356445,2.4861650466918945,0.1825764775276184,1.0595388412475586,5.9754157066345215,2.7700982093811035,0.11441297084093094,0.6090742349624634,0.1068572998046875,0.2047576904296875,0.5218330849478391,7003,1,0,0,2
id6,20260328_100813_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100813_HDR.jpg,125.23548889160156,126.75975036621094,110.69975280761719,48.26991271972656,44.17027282714844,129.83311462402344,46.43825783193563,45.9125238140932,47.47451693529569,34.310311228142076,31.069396311631447,45.59035495926001,0.11627197265625,0.5653533935546875,0.09173583984375,0.065765380859375,0.0777587890625,0.0625,0.0101470947265625,0.010467529296875,0.4283599853515625,0.3120574951171875,0.1847991943359375,0.0654296875,0.00823974609375,0.0006866455078125,0.0003814697265625,4.57763671875e-05,6.103515625e-05,0.0233306884765625,0.214508056640625,0.2997894287109375,0.2612762451171875,0.1032257080078125,0.0384979248046875,0.0593109130859375,0.069854736328125,1.0515368423657492,0.5935483870967742,0.049617714063292635,0.44401338441394694,90,3.1052286624908447,2.48832631111145,0.19006764888763428,0.8332508206367493,6.183413505554199,2.757950782775879,0.11832346767187119,0.6999435424804688,3.1042447090148926,2.48040771484375,0.18963858485221863,0.9333226680755615,6.182938575744629,2.6731438636779785,0.11842545121908188,0.7061370611190796,0.1318511962890625,0.1460418701171875,0.9027371500208943,8641,1,0,0,2
id6,20260328_100817_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100817_HDR.jpg,118.35464477539062,123.95262145996094,96.16830444335938,48.58111572265625,75.92189025878906,126.67332458496094,54.35690467388542,53.550780806865184,60.379094094665504,29.414737082657762,51.29289113010241,53.795729548638704,0.0608673095703125,0.608734130859375,0.092864990234375,0.0883331298828125,0.1212921142578125,0.0225982666015625,0.002471923828125,0.002838134765625,0.2272491455078125,0.2626800537109375,0.181610107421875,0.1389923095703125,0.11328125,0.057769775390625,0.0157012939453125,0.002716064453125,0.0040435791015625,0.0866546630859375,0.2378692626953125,0.24835205078125,0.1728515625,0.1088714599609375,0.0679779052734375,0.0733795166015625,0.17662811279296875,1.8927994199329987,0.7203791469194313,0.038720461210045416,0.5083551085834742,86,2.9740242958068848,3.0243725776672363,0.18113619089126587,0.7661091685295105,5.913572311401367,3.554379463195801,0.11305908858776093,0.7536304593086243,2.9751250743865967,3.141740560531616,0.18057823181152344,1.1242728233337402,5.9173431396484375,3.100153684616089,0.11325433850288391,0.6813881993293762,0.2686767578125,0.194580078125,1.3806947384929036,17608,1,0,0,2
id6,20260328_100820_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100820_HDR.jpg,131.67457580566406,136.5576171875,108.85038757324219,47.68815612792969,69.53009033203125,139.46664428710938,53.64431303632883,51.844999743224406,60.02637538392695,29.507801083960576,49.20285157753543,52.22708563167256,0.0547332763671875,0.619903564453125,0.0997314453125,0.0651397705078125,0.1389617919921875,0.0155181884765625,0.00244140625,0.003570556640625,0.251739501953125,0.2861480712890625,0.1856842041015625,0.12701416015625,0.095245361328125,0.03900146484375,0.0098876953125,0.005279541015625,0.0002288818359375,0.0435943603515625,0.1719818115234375,0.269744873046875,0.164794921875,0.170166015625,0.095367431640625,0.0841217041015625,0.15740966796875,1.4546896028332412,0.8602941176470589,0.058422564217343396,0.7185345127812217,95,3.2920784950256348,3.045490264892578,0.20061235129833221,0.7388335466384888,6.5483903884887695,3.1410932540893555,0.1253294050693512,0.7065598964691162,3.2950220108032227,3.4334867000579834,0.20059329271316528,0.964320182800293,6.558232307434082,3.2427642345428467,0.1255492866039276,0.63959801197052,0.213043212890625,0.224212646484375,0.9501190881252126,13962,1,0,0,2
id6,20260328_100824_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100824_HDR.jpg,125.90731811523438,130.0703125,100.95567321777344,46.21360778808594,75.82388305664062,133.22596740722656,56.32704346361026,54.57609691067974,61.36654825299337,29.53424327189598,52.29835153147901,54.910476881225904,0.07537841796875,0.6364898681640625,0.0772857666015625,0.0547943115234375,0.1313018798828125,0.018798828125,0.0019683837890625,0.0039825439453125,0.22088623046875,0.2538909912109375,0.2117919921875,0.1385345458984375,0.0911407470703125,0.0580596923828125,0.0178985595703125,0.0077972412109375,0.0058441162109375,0.084381103515625,0.1871337890625,0.247894287109375,0.1520233154296875,0.1491546630859375,0.1080780029296875,0.06549072265625,0.08098602294921875,1.241088117705658,1.403225806451613,0.04129473830850811,0.3419230149782574,94,3.1297175884246826,3.2477705478668213,0.19114306569099426,0.7286648750305176,6.222960472106934,3.292168617248535,0.11915212869644165,0.6232303977012634,3.136845111846924,3.641655445098877,0.19226419925689697,0.7834917902946472,6.242875099182129,3.290786027908325,0.11953838169574738,0.6337184309959412,0.213775634765625,0.2353515625,0.9082658022690437,14010,1,0,0,2
id6,20260328_100827_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100827_HDR.jpg,114.19326782226562,116.94650268554688,91.27410888671875,45.15754699707031,75.16636657714844,120.14625549316406,57.57145961750738,56.2023026993661,61.72377747373224,30.854887511748597,52.25807457624985,56.38396443701374,0.0988311767578125,0.625701904296875,0.084320068359375,0.0487060546875,0.1013336181640625,0.0280303955078125,0.00439453125,0.0086822509765625,0.2325897216796875,0.2366485595703125,0.21533203125,0.1446685791015625,0.0932464599609375,0.053466796875,0.01715087890625,0.00689697265625,0.0140228271484375,0.123382568359375,0.265594482421875,0.21588134765625,0.14361572265625,0.1189422607421875,0.049835205078125,0.0687255859375,0.11402130126953125,1.0096477384213358,1.3495934959349594,0.08784885812637232,0.4589987714987715,79,2.825439929962158,3.070561647415161,0.1719072014093399,0.6775073409080505,5.616757392883301,3.4533872604370117,0.10742169618606567,0.6551571488380432,2.8235206604003906,3.1342902183532715,0.17284861207008362,0.7406487464904785,5.627936840057373,3.1853842735290527,0.10780315101146698,0.6246706247329712,0.2174835205078125,0.2493896484375,0.8720097889262771,14253,1,0,0,2
id6,20260328_100833.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100833.jpg,140.250244140625,137.0983428955078,106.25880432128906,36.15138244628906,75.84408569335938,145.72384643554688,50.40204782050966,47.47001571806708,51.368371157332426,33.43864199613054,48.47817484281265,48.85848777426238,0.2538604736328125,0.5916900634765625,0.0585479736328125,0.0235443115234375,0.026214599609375,0.0101470947265625,0.0048370361328125,0.031158447265625,0.1800537109375,0.2934417724609375,0.2411956787109375,0.137115478515625,0.0781097412109375,0.041656494140625,0.0209503173828125,0.007476806640625,0.0078277587890625,0.04248046875,0.1051177978515625,0.21746826171875,0.222808837890625,0.2097015380859375,0.14300537109375,0.0515899658203125,0.31957244873046875,2.4879850862780586,0.734375,0.04054746114969158,0.5535775645600401,115,3.357907295227051,2.7313568592071533,0.2055916041135788,0.8861066102981567,6.684803485870361,2.8945705890655518,0.12804612517356873,0.9802660942077637,3.3560192584991455,2.604541540145874,0.20515108108520508,0.9955474734306335,6.678314208984375,2.8058478832244873,0.12785010039806366,0.8747567534446716,0.2058563232421875,0.2082672119140625,0.9883516483516483,13491,1,0,0,2
id6,20260328_100835.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100835.jpg,138.74713134765625,135.74996948242188,104.79499816894531,35.956451416015625,75.81512451171875,143.79379272460938,49.05029261023567,46.37201049709851,50.03072767974001,32.898963395305884,48.142288082977316,47.671303865136245,0.2462615966796875,0.612274169921875,0.0479888916015625,0.0153350830078125,0.0292816162109375,0.015655517578125,0.0055999755859375,0.0276031494140625,0.1745452880859375,0.2994842529296875,0.238800048828125,0.1419525146484375,0.07666015625,0.04156494140625,0.019317626953125,0.0076751708984375,0.008636474609375,0.0404510498046875,0.1086273193359375,0.224761962890625,0.2352142333984375,0.210235595703125,0.12884521484375,0.0432281494140625,0.6746063232421875,2.333738733199425,1.0,0.09728274588593906,0.7798454808438581,65,3.3212766647338867,2.808786630630493,0.20375308394432068,0.8809870481491089,6.614531517028809,3.0109100341796875,0.12667615711688995,0.9088712334632874,3.3233823776245117,2.5484514236450195,0.20287665724754333,0.908438503742218,6.607603073120117,2.8169777393341064,0.12654370069503784,0.7840355038642883,0.188934326171875,0.233306884765625,0.8097573736184683,12382,1,0,0,2
id6,20260328_100838_HDR.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100838_HDR.jpg,136.13841247558594,131.3434600830078,100.87089538574219,32.70611572265625,76.11875915527344,140.08804321289062,47.46962681844571,45.45158040990758,47.63395877322932,29.209247020827455,46.92747692425948,47.00865645384676,0.2764129638671875,0.6133880615234375,0.0290985107421875,0.0146484375,0.0345611572265625,0.011962890625,0.0030517578125,0.016876220703125,0.15234375,0.3203582763671875,0.2496337890625,0.1364898681640625,0.0756072998046875,0.0373382568359375,0.020050048828125,0.0081787109375,0.0161895751953125,0.03790283203125,0.112091064453125,0.2348175048828125,0.2492218017578125,0.2110595703125,0.099365234375,0.0393524169921875,0.48571014404296875,5.309396432363428,1.0,0.013532459868607807,0.532397263710716,90,3.2260918617248535,3.209031105041504,0.19690380990505219,0.7713559865951538,6.423485279083252,3.3786509037017822,0.12292495369911194,0.8282467126846313,3.225027084350586,2.3423426151275635,0.19817693531513214,0.7921625375747681,6.4220123291015625,2.6732327938079834,0.12292231619358063,0.717997133731842,0.143798828125,0.2713470458984375,0.5299145299145299,9424,1,0,0,2
id6,20260328_100843.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100843.jpg,139.3034210205078,135.4405059814453,92.54853820800781,28.654708862304688,104.48341369628906,145.04171752929688,53.247464469470074,49.98243588487053,52.26344784795992,16.164756041246108,50.321552400808756,53.13184582848491,0.3249053955078125,0.6293487548828125,0.0171966552734375,0.005462646484375,0.0207672119140625,0.0006256103515625,0.00042724609375,0.0012664794921875,0.0394744873046875,0.1940155029296875,0.2422943115234375,0.219940185546875,0.1610260009765625,0.07867431640625,0.0452117919921875,0.0193634033203125,0.0263519287109375,0.0658721923828125,0.107391357421875,0.1461029052734375,0.188568115234375,0.24676513671875,0.19244384765625,0.0265045166015625,0.6109848022460938,2.13919458957389,0.96484375,0.1048623789346689,0.7276634410067694,67,3.2852368354797363,2.933652400970459,0.20147943496704102,0.8632920980453491,6.5474772453308105,2.772451400756836,0.12544000148773193,0.8392243981361389,3.2873802185058594,2.616408109664917,0.201602041721344,0.8456007242202759,6.53455924987793,3.086825132369995,0.12498639523983002,0.8307060599327087,0.2134246826171875,0.35076904296875,0.6084214189394928,13987,1,0,0,2
id6,20260328_100845.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100845.jpg,137.89389038085938,135.77667236328125,90.72221374511719,29.877227783203125,106.51499938964844,144.14395141601562,53.115760644413854,50.22498232087207,52.59209363299651,16.017755276932192,51.123989888867065,53.096062885647406,0.27569580078125,0.6746978759765625,0.01800537109375,0.0067901611328125,0.022735595703125,0.0006561279296875,0.0003814697265625,0.00103759765625,0.0407562255859375,0.1881256103515625,0.2294158935546875,0.209930419921875,0.17578125,0.0900115966796875,0.046661376953125,0.019317626953125,0.0276947021484375,0.0662689208984375,0.1084747314453125,0.14703369140625,0.191070556640625,0.24981689453125,0.183135986328125,0.0265045166015625,0.5928115844726562,2.02834037411958,0.87109375,0.11316832617542284,0.8145100423497841,61,3.278505802154541,2.853318214416504,0.20171596109867096,0.8462854623794556,6.520389556884766,2.8217062950134277,0.12488168478012085,0.8221912384033203,3.2764132022857666,2.7122929096221924,0.20018413662910461,0.8013660907745361,6.515285015106201,3.0244953632354736,0.12467256188392639,0.8127290606498718,0.23614501953125,0.3147735595703125,0.7501696558410083,15476,1,0,0,2
id6,20260328_100847.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100847.jpg,132.35470581054688,132.30128479003906,85.32707214355469,31.269271850585938,110.89569091796875,138.66519165039062,52.50922225732556,49.70807973044208,52.40052020107419,14.372710818731464,52.690566140822646,52.38566297054159,0.205230712890625,0.7410430908203125,0.0223388671875,0.0118560791015625,0.01849365234375,0.0003204345703125,0.000274658203125,0.0004425048828125,0.04595947265625,0.1643524169921875,0.2184600830078125,0.1986541748046875,0.178558349609375,0.1168975830078125,0.056304931640625,0.02081298828125,0.02606201171875,0.0747222900390625,0.120452880859375,0.1793670654296875,0.19793701171875,0.22125244140625,0.160675048828125,0.01953125,0.4224395751953125,1.9059805461438373,0.76171875,0.09133086090132336,0.7317105402262396,108,3.1669139862060547,3.234804630279541,0.19277697801589966,0.8193836808204651,6.302792549133301,2.8352301120758057,0.12070082128047943,0.7112116813659668,3.171616554260254,2.6972532272338867,0.19395719468593597,0.7842369675636292,6.308143138885498,2.997121810913086,0.12078408896923065,0.7516563534736633,0.25189208984375,0.3241424560546875,0.7770664658256449,16508,1,0,0,2
id6,20260328_100849.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100849.jpg,129.44183349609375,130.01800537109375,83.89833068847656,31.46270751953125,110.29469299316406,135.56533813476562,53.36923097534768,50.45317078162574,52.60019729307144,13.516522988354978,53.102800622885056,53.052512043736456,0.17724609375,0.7729339599609375,0.0241546630859375,0.0095977783203125,0.0147247314453125,0.0005950927734375,0.000244140625,0.0005035400390625,0.047393798828125,0.1745147705078125,0.2131805419921875,0.195098876953125,0.1740264892578125,0.1197509765625,0.0549774169921875,0.02105712890625,0.027435302734375,0.0839691162109375,0.1361236572265625,0.1772613525390625,0.1956329345703125,0.2106781005859375,0.1488800048828125,0.02001953125,0.3634185791015625,2.35552453098353,0.7421875,0.05144246189110301,0.6388680257510729,98,3.114008903503418,3.1584668159484863,0.1892373412847519,0.8098931908607483,6.181712627410889,2.9994263648986816,0.11836950480937958,0.6884492635726929,3.110240936279297,2.638735294342041,0.18968196213245392,0.7985631823539734,6.18937873840332,3.1365561485290527,0.11839588731527328,0.6988518834114075,0.261474609375,0.310821533203125,0.8411958175838201,17136,1,0,0,2
id6,20260328_100851.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100851.jpg,134.3965606689453,134.3915557861328,89.77197265625,31.445449829101562,104.65548706054688,139.73060607910156,54.84607016114461,52.07742462549356,55.36749621241043,14.169199689308341,53.27779491679322,54.48661721786412,0.17279052734375,0.7754364013671875,0.0227813720703125,0.0118865966796875,0.01507568359375,0.000701904296875,0.0002899169921875,0.00103759765625,0.0684661865234375,0.1909637451171875,0.217315673828125,0.189453125,0.1593475341796875,0.1114959716796875,0.046142578125,0.016815185546875,0.0272979736328125,0.0760650634765625,0.1324462890625,0.16192626953125,0.1891632080078125,0.2068328857421875,0.175445556640625,0.03082275390625,0.3878936767578125,2.10068033519201,0.9525862068965517,0.06903711613837638,0.6950946078967516,77,3.2245559692382812,3.144230842590332,0.1975620687007904,0.7380642294883728,6.423424243927002,3.2505528926849365,0.12295938283205032,0.6674648523330688,3.2321929931640625,2.959691047668457,0.19698256254196167,0.7527892589569092,6.4203596115112305,3.2775368690490723,0.12286361306905746,0.6837120056152344,0.222442626953125,0.309356689453125,0.7190135635018495,14578,1,0,0,2
id6,20260328_100855.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100855.jpg,131.60166931152344,129.854248046875,83.59893798828125,29.974746704101562,111.29563903808594,137.6046905517578,52.83903049428238,50.658478058370704,49.33864218481962,14.864978244633562,49.843626474431375,53.1008210886495,0.242034912109375,0.7134552001953125,0.0205535888671875,0.0035858154296875,0.0183563232421875,0.0006103515625,0.00030517578125,0.0010986328125,0.031494140625,0.1431884765625,0.2376556396484375,0.242340087890625,0.1784515380859375,0.090484619140625,0.0530242919921875,0.0233612060546875,0.028045654296875,0.081298828125,0.128814697265625,0.1635284423828125,0.19805908203125,0.2237548828125,0.159912109375,0.0165863037109375,0.5551223754882812,2.2485934032592922,0.8125,0.08622967511556265,0.7289585733607173,111,3.1217803955078125,3.160492420196533,0.191941499710083,0.8814195990562439,6.213587284088135,3.086148977279663,0.11887580156326294,0.8977078795433044,3.1248745918273926,2.645888566970825,0.1904231160879135,0.8498517870903015,6.210495948791504,3.0746889114379883,0.1189056783914566,0.8159609436988831,0.242919921875,0.364349365234375,0.6666945852003853,15920,1,0,0,2
id6,20260328_100902.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100902.jpg,133.37802124023438,130.22607421875,90.32301330566406,29.537704467773438,97.78971862792969,138.39552307128906,55.038958107073974,51.505727576758765,52.49443404439816,15.995994463338526,50.913118312860064,54.68945401733268,0.2660675048828125,0.676788330078125,0.031005859375,0.0059814453125,0.017333984375,0.0008087158203125,0.000518798828125,0.001495361328125,0.058746337890625,0.2226409912109375,0.26953125,0.1945953369140625,0.1199188232421875,0.07568359375,0.0398406982421875,0.01904296875,0.038055419921875,0.0720367431640625,0.116180419921875,0.182830810546875,0.192413330078125,0.201385498046875,0.1696319580078125,0.0274658203125,0.5085983276367188,2.7731651491485536,1.0,0.05194136299240489,0.5979495183251708,72,3.161391258239746,3.3209002017974854,0.19469034671783447,0.8602721095085144,6.2899980545043945,3.0016398429870605,0.12042194604873657,0.90526282787323,3.1603684425354004,2.5454225540161133,0.19302089512348175,0.9306575655937195,6.283825874328613,3.1701605319976807,0.12023251503705978,0.8665265440940857,0.2156982421875,0.3434906005859375,0.6279317697228145,14136,1,0,0,2
id6,20260328_100905.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100905.jpg,136.96875,132.7058563232422,94.97218322753906,28.480575561523438,91.25009155273438,141.35610961914062,52.520074984401795,49.61026678460625,50.323001544084,15.541142783884347,47.06030706021763,52.33108421762615,0.2946014404296875,0.6538238525390625,0.02783203125,0.0070037841796875,0.0142364501953125,0.0008392333984375,0.00048828125,0.0011749267578125,0.0625,0.2454376220703125,0.3001251220703125,0.190399169921875,0.1039886474609375,0.0583648681640625,0.02734375,0.0118408203125,0.0327606201171875,0.05950927734375,0.1063995361328125,0.17578125,0.2089691162109375,0.224945068359375,0.1699676513671875,0.02166748046875,0.5675506591796875,3.7147549350047484,1.0,0.03230235436381978,0.5802471061745343,86,3.236384391784668,3.0640525817871094,0.19840431213378906,0.7423436641693115,6.438085556030273,3.40082049369812,0.12326793372631073,0.94623863697052,3.2373287677764893,2.51782488822937,0.19759561121463776,0.9348500370979309,6.441644191741943,2.9832658767700195,0.12330736219882965,0.8252798914909363,0.18951416015625,0.3629150390625,0.5221778431784738,12420,1,0,0,2
id6,20260328_100908.jpg,plant,vanda,moderate,many,moderate,no,unknown,Moderate,C:\R26-SE-018\R26-SE-018\ml-models\hybrid_pollination\data\images\plants\20260328_100908.jpg,132.65667724609375,131.2486114501953,90.72598266601562,31.744384765625,95.16972351074219,137.5500030517578,54.94066779826637,50.59853854479685,51.71722659858612,16.118399250449073,49.45565337838761,54.05433071124022,0.19195556640625,0.731842041015625,0.036163330078125,0.0151214599609375,0.023590087890625,0.0004730224609375,0.0002288818359375,0.0006256103515625,0.057952880859375,0.233428955078125,0.2884521484375,0.1866607666015625,0.108642578125,0.0749664306640625,0.0351409912109375,0.0147552490234375,0.0362548828125,0.07421875,0.1217498779296875,0.180511474609375,0.1931304931640625,0.2057342529296875,0.1668243408203125,0.021575927734375,0.54229736328125,3.528744021197781,1.0,0.03420480064369029,0.5735958683021304,77,3.168149948120117,3.385901927947998,0.19358649849891663,0.7546477913856506,6.309016227722168,3.2273523807525635,0.1207396537065506,0.834530234336853,3.1758017539978027,2.6526637077331543,0.1942298710346222,0.8468682169914246,6.308535099029541,3.183436393737793,0.1207364946603775,0.7382291555404663,0.21417236328125,0.33978271484375,0.6302932327450717,14036,1,0,0,2
