image_id,filename,class,split,plant_part,severity,affected_area_percent,notes
Healthy_0220,Healthy_0220.jpg,healthy,train,leaf,none,,
Healthy_0221,Healthy_0221.jpg,healthy,validation,leaf,none,,
Healthy_0222,Healthy_0222.jpg,healthy,validation,leaf,none,,
Healthy_0223,Healthy_0223.jpg,healthy,train,leaf,none,,
Healthy_0224,Healthy_0224.jpg,healthy,train,leaf,none,,
Healthy_0225,Healthy_0225.jpg,healthy,validation,leaf,none,,
Healthy_0226,Healthy_0226.jpg,healthy,train,leaf,none,,
Healthy_0227,Healthy_0227.jpg,healthy,train,leaf,none,,
Healthy_0228,Healthy_0228.jpg,healthy,validation,leaf,none,,
Healthy_0229,Healthy_0229.jpg,healthy,train,leaf,none,,
Healthy_0230,Healthy_0230.jpg,healthy,train,leaf,none,,
Healthy_0231,Healthy_0231.jpg,healthy,validation,leaf,none,,
Healthy_0232,Healthy_0232.jpg,healthy,train,leaf,none,,
Healthy_0233,Healthy_0233.jpg,healthy,train,leaf,none,,
Healthy_0234,Healthy_0234.jpg,healthy,train,leaf,none,,
Healthy_0235,Healthy_0235.jpg,healthy,train,leaf,none,,
Healthy_0236,Healthy_0236.jpg,healthy,train,leaf,none,,
Healthy_0237,Healthy_0237.jpg,healthy,test,leaf,none,,
Healthy_0238,Healthy_0238.jpg,healthy,test,leaf,none,,
Healthy_0239,Healthy_0239.jpg,healthy,train,leaf,none,,
Healthy_0240,Healthy_0240.jpg,healthy,train,leaf,none,,
Phyllosticta_LS_0001,Phyllosticta_LS_0001.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0002,Phyllosticta_LS_0002.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0003,Phyllosticta_LS_0003.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0004,Phyllosticta_LS_0004.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0005,Phyllosticta_LS_0005.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0006,Phyllosticta_LS_0006.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0007,Phyllosticta_LS_0007.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0008,Phyllosticta_LS_0008.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0009,Phyllosticta_LS_0009.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0010,Phyllosticta_LS_0010.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0011,Phyllosticta_LS_0011.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0012,Phyllosticta_LS_0012.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0013,Phyllosticta_LS_0013.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0014,Phyllosticta_LS_0014.jpg,phyllosticta_leaf_spot,test,leaf,mild,,
Phyllosticta_LS_0015,Phyllosticta_LS_0015.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0016,Phyllosticta_LS_0016.jpg,phyllosticta_leaf_spot,test,leaf,mild,,
Phyllosticta_LS_0017,Phyllosticta_LS_0017.jpg,phyllosticta_leaf_spot,test,leaf,mild,,
Phyllosticta_LS_0018,Phyllosticta_LS_0018.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0019,Phyllosticta_LS_0019.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0020,Phyllosticta_LS_0020.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0021,Phyllosticta_LS_0021.jpg,phyllosticta_leaf_spot,validation,leaf,mild,,
Phyllosticta_LS_0022,Phyllosticta_LS_0022.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0023,Phyllosticta_LS_0023.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0024,Phyllosticta_LS_0024.jpg,phyllosticta_leaf_spot,validation,leaf,mild,,
Phyllosticta_LS_0025,Phyllosticta_LS_0025.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0026,Phyllosticta_LS_0026.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0027,Phyllosticta_LS_0027.jpg,phyllosticta_leaf_spot,validation,leaf,mild,,
Phyllosticta_LS_0028,Phyllosticta_LS_0028.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0029,Phyllosticta_LS_0029.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0030,Phyllosticta_LS_0030.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0031,Phyllosticta_LS_0031.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0032,Phyllosticta_LS_0032.jpg,phyllosticta_leaf_spot,validation,leaf,mild,,
Phyllosticta_LS_0033,Phyllosticta_LS_0033.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0034,Phyllosticta_LS_0034.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0035,Phyllosticta_LS_0035.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0036,Phyllosticta_LS_0036.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0037,Phyllosticta_LS_0037.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0038,Phyllosticta_LS_0038.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0039,Phyllosticta_LS_0039.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0040,Phyllosticta_LS_0040.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0041,Phyllosticta_LS_0041.jpg,phyllosticta_leaf_spot,test,leaf,mild,,
Phyllosticta_LS_0042,Phyllosticta_LS_0042.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0043,Phyllosticta_LS_0043.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0044,Phyllosticta_LS_0044.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0045,Phyllosticta_LS_0045.jpg,phyllosticta_leaf_spot,test,leaf,moderate,,
Phyllosticta_LS_0046,Phyllosticta_LS_0046.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0047,Phyllosticta_LS_0047.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0048,Phyllosticta_LS_0048.jpg,phyllosticta_leaf_spot,test,leaf,moderate,,
Phyllosticta_LS_0049,Phyllosticta_LS_0049.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0050,Phyllosticta_LS_0050.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0051,Phyllosticta_LS_0051.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0052,Phyllosticta_LS_0052.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0053,Phyllosticta_LS_0053.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0054,Phyllosticta_LS_0054.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0055,Phyllosticta_LS_0055.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0056,Phyllosticta_LS_0056.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0057,Phyllosticta_LS_0057.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0058,Phyllosticta_LS_0058.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0059,Phyllosticta_LS_0059.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0060,Phyllosticta_LS_0060.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0061,Phyllosticta_LS_0061.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0062,Phyllosticta_LS_0062.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0063,Phyllosticta_LS_0063.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0064,Phyllosticta_LS_0064.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0065,Phyllosticta_LS_0065.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0066,Phyllosticta_LS_0066.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0067,Phyllosticta_LS_0067.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0068,Phyllosticta_LS_0068.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0069,Phyllosticta_LS_0069.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0070,Phyllosticta_LS_0070.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0071,Phyllosticta_LS_0071.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0072,Phyllosticta_LS_0072.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0073,Phyllosticta_LS_0073.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0074,Phyllosticta_LS_0074.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0075,Phyllosticta_LS_0075.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0076,Phyllosticta_LS_0076.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0077,Phyllosticta_LS_0077.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0078,Phyllosticta_LS_0078.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0079,Phyllosticta_LS_0079.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0080,Phyllosticta_LS_0080.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0081,Phyllosticta_LS_0081.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0082,Phyllosticta_LS_0082.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0083,Phyllosticta_LS_0083.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0084,Phyllosticta_LS_0084.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0085,Phyllosticta_LS_0085.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0086,Phyllosticta_LS_0086.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0087,Phyllosticta_LS_0087.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0088,Phyllosticta_LS_0088.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0089,Phyllosticta_LS_0089.jpg,phyllosticta_leaf_spot,validation,leaf,mild,,
Phyllosticta_LS_0090,Phyllosticta_LS_0090.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0091,Phyllosticta_LS_0091.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0092,Phyllosticta_LS_0092.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0093,Phyllosticta_LS_0093.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0094,Phyllosticta_LS_0094.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0095,Phyllosticta_LS_0095.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0096,Phyllosticta_LS_0096.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0097,Phyllosticta_LS_0097.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0098,Phyllosticta_LS_0098.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0099,Phyllosticta_LS_0099.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0100,Phyllosticta_LS_0100.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0101,Phyllosticta_LS_0101.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0102,Phyllosticta_LS_0102.jpg,phyllosticta_leaf_spot,test,leaf,mild,,
Phyllosticta_LS_0103,Phyllosticta_LS_0103.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0104,Phyllosticta_LS_0104.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0105,Phyllosticta_LS_0105.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0106,Phyllosticta_LS_0106.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0107,Phyllosticta_LS_0107.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0108,Phyllosticta_LS_0108.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0109,Phyllosticta_LS_0109.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0110,Phyllosticta_LS_0110.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0111,Phyllosticta_LS_0111.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0112,Phyllosticta_LS_0112.jpg,phyllosticta_leaf_spot,test,leaf,mild,,
Phyllosticta_LS_0113,Phyllosticta_LS_0113.jpg,phyllosticta_leaf_spot,test,leaf,moderate,,
Phyllosticta_LS_0114,Phyllosticta_LS_0114.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0115,Phyllosticta_LS_0115.jpg,phyllosticta_leaf_spot,test,leaf,moderate,,
Phyllosticta_LS_0116,Phyllosticta_LS_0116.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0117,Phyllosticta_LS_0117.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0118,Phyllosticta_LS_0118.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0119,Phyllosticta_LS_0119.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0120,Phyllosticta_LS_0120.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0121,Phyllosticta_LS_0121.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0122,Phyllosticta_LS_0122.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0123,Phyllosticta_LS_0123.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0124,Phyllosticta_LS_0124.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0125,Phyllosticta_LS_0125.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0126,Phyllosticta_LS_0126.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0127,Phyllosticta_LS_0127.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0128,Phyllosticta_LS_0128.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0129,Phyllosticta_LS_0129.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0130,Phyllosticta_LS_0130.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0131,Phyllosticta_LS_0131.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0132,Phyllosticta_LS_0132.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0133,Phyllosticta_LS_0133.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0134,Phyllosticta_LS_0134.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0135,Phyllosticta_LS_0135.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0136,Phyllosticta_LS_0136.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0137,Phyllosticta_LS_0137.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0138,Phyllosticta_LS_0138.jpg,phyllosticta_leaf_spot,validation,leaf,mild,,
Phyllosticta_LS_0139,Phyllosticta_LS_0139.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0140,Phyllosticta_LS_0140.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0141,Phyllosticta_LS_0141.jpg,phyllosticta_leaf_spot,test,leaf,mild,,
Phyllosticta_LS_0142,Phyllosticta_LS_0142.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0143,Phyllosticta_LS_0143.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0144,Phyllosticta_LS_0144.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0145,Phyllosticta_LS_0145.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0146,Phyllosticta_LS_0146.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0147,Phyllosticta_LS_0147.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0148,Phyllosticta_LS_0148.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0149,Phyllosticta_LS_0149.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0150,Phyllosticta_LS_0150.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0151,Phyllosticta_LS_0151.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0152,Phyllosticta_LS_0152.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0153,Phyllosticta_LS_0153.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0154,Phyllosticta_LS_0154.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0155,Phyllosticta_LS_0155.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0156,Phyllosticta_LS_0156.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0157,Phyllosticta_LS_0157.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0158,Phyllosticta_LS_0158.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0159,Phyllosticta_LS_0159.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0160,Phyllosticta_LS_0160.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0161,Phyllosticta_LS_0161.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0162,Phyllosticta_LS_0162.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0163,Phyllosticta_LS_0163.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0164,Phyllosticta_LS_0164.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0165,Phyllosticta_LS_0165.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0166,Phyllosticta_LS_0166.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0167,Phyllosticta_LS_0167.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0168,Phyllosticta_LS_0168.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0169,Phyllosticta_LS_0169.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0170,Phyllosticta_LS_0170.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0171,Phyllosticta_LS_0171.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0172,Phyllosticta_LS_0172.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0173,Phyllosticta_LS_0173.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0174,Phyllosticta_LS_0174.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0175,Phyllosticta_LS_0175.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0176,Phyllosticta_LS_0176.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0177,Phyllosticta_LS_0177.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0178,Phyllosticta_LS_0178.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0179,Phyllosticta_LS_0179.jpg,phyllosticta_leaf_spot,validation,leaf,mild,,
Phyllosticta_LS_0180,Phyllosticta_LS_0180.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0181,Phyllosticta_LS_0181.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0182,Phyllosticta_LS_0182.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0183,Phyllosticta_LS_0183.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0184,Phyllosticta_LS_0184.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0185,Phyllosticta_LS_0185.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0186,Phyllosticta_LS_0186.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0187,Phyllosticta_LS_0187.jpg,phyllosticta_leaf_spot,validation,leaf,moderate,,
Phyllosticta_LS_0188,Phyllosticta_LS_0188.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0189,Phyllosticta_LS_0189.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0190,Phyllosticta_LS_0190.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0191,Phyllosticta_LS_0191.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0192,Phyllosticta_LS_0192.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0193,Phyllosticta_LS_0193.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0194,Phyllosticta_LS_0194.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0195,Phyllosticta_LS_0195.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0196,Phyllosticta_LS_0196.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0197,Phyllosticta_LS_0197.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0198,Phyllosticta_LS_0198.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0199,Phyllosticta_LS_0199.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0200,Phyllosticta_LS_0200.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0201,Phyllosticta_LS_0201.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0202,Phyllosticta_LS_0202.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0203,Phyllosticta_LS_0203.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0204,Phyllosticta_LS_0204.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0205,Phyllosticta_LS_0205.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0206,Phyllosticta_LS_0206.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0207,Phyllosticta_LS_0207.jpg,phyllosticta_leaf_spot,test,leaf,moderate,,
Phyllosticta_LS_0208,Phyllosticta_LS_0208.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0209,Phyllosticta_LS_0209.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0210,Phyllosticta_LS_0210.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0211,Phyllosticta_LS_0211.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0212,Phyllosticta_LS_0212.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0213,Phyllosticta_LS_0213.jpg,phyllosticta_leaf_spot,validation,leaf,severe,,
Phyllosticta_LS_0214,Phyllosticta_LS_0214.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0215,Phyllosticta_LS_0215.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0216,Phyllosticta_LS_0216.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0217,Phyllosticta_LS_0217.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0218,Phyllosticta_LS_0218.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0219,Phyllosticta_LS_0219.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0220,Phyllosticta_LS_0220.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0221,Phyllosticta_LS_0221.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0222,Phyllosticta_LS_0222.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0223,Phyllosticta_LS_0223.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
Phyllosticta_LS_0224,Phyllosticta_LS_0224.jpg,phyllosticta_leaf_spot,train,leaf,mild,,
Phyllosticta_LS_0225,Phyllosticta_LS_0225.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0226,Phyllosticta_LS_0226.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0227,Phyllosticta_LS_0227.jpg,phyllosticta_leaf_spot,train,leaf,moderate,,
Phyllosticta_LS_0228,Phyllosticta_LS_0228.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0229,Phyllosticta_LS_0229.jpg,phyllosticta_leaf_spot,train,leaf,severe,,
Phyllosticta_LS_0230,Phyllosticta_LS_0230.jpg,phyllosticta_leaf_spot,test,leaf,severe,,
