# AUTO-PROPOSED flower labels for background-removed orchid images.
# These are proposals, not verified ground truth. Review the
# low-confidence rows before training on them.
image,source_dir,plant_fraction,flower_fraction,label,confidence,colour,n_blobs,note
V275.jpg,C:/Users/VICTUS/Pictures/orchid,0.3184,0.0,no_flower,1.0,,0,
V276.jpg,C:/Users/VICTUS/Pictures/orchid,0.24,0.0,no_flower,1.0,,0,
V277.jpg,C:/Users/VICTUS/Pictures/orchid,0.3095,0.3725,flower,1.0,red,1,
V278.jpg,C:/Users/VICTUS/Pictures/orchid,0.2699,0.0,no_flower,1.0,,0,
V279.jpg,C:/Users/VICTUS/Pictures/orchid,0.4358,0.0026,no_flower,0.872,,1,
V280.jpg,C:/Users/VICTUS/Pictures/orchid,0.3146,0.0062,no_flower,0.691,,1,
V281.jpg,C:/Users/VICTUS/Pictures/orchid,0.3506,0.0,no_flower,1.0,,0,
V282.jpg,C:/Users/VICTUS/Pictures/orchid,0.3293,0.0026,no_flower,0.869,,1,
V283.jpg,C:/Users/VICTUS/Pictures/orchid,0.2344,0.0,no_flower,1.0,,0,
V284.jpg,C:/Users/VICTUS/Pictures/orchid,0.2835,0.0,no_flower,1.0,,0,
V285.jpg,C:/Users/VICTUS/Pictures/orchid,0.1089,0.0,no_flower,1.0,,0,
V286.jpg,C:/Users/VICTUS/Pictures/orchid,0.2714,0.0,no_flower,1.0,,0,
V287.jpg,C:/Users/VICTUS/Pictures/orchid,0.2344,0.2254,flower,1.0,magenta,1,
V288.jpg,C:/Users/VICTUS/Pictures/orchid,0.1608,0.4433,flower,1.0,magenta,3,
V289.jpg,C:/Users/VICTUS/Pictures/orchid,0.1612,0.0,no_flower,1.0,,0,
V290.jpg,C:/Users/VICTUS/Pictures/orchid,0.3271,0.3068,flower,1.0,magenta,1,
V291.jpg,C:/Users/VICTUS/Pictures/orchid,0.251,0.2313,flower,1.0,violet,1,
V292.jpg,C:/Users/VICTUS/Pictures/orchid,0.2661,0.0,no_flower,1.0,,0,
V293.jpg,C:/Users/VICTUS/Pictures/orchid,0.2964,0.0,no_flower,1.0,,0,
V294.jpg,C:/Users/VICTUS/Pictures/orchid,0.1861,0.0,no_flower,1.0,,0,
V295.jpg,C:/Users/VICTUS/Pictures/orchid,0.1966,0.0,no_flower,1.0,,0,
V296.jpg,C:/Users/VICTUS/Pictures/orchid,0.2243,0.0,no_flower,1.0,,0,
V297.jpg,C:/Users/VICTUS/Pictures/orchid,0.3209,0.0,no_flower,1.0,,0,
V298.jpg,C:/Users/VICTUS/Pictures/orchid,0.3687,0.0,no_flower,1.0,,0,
V299.jpg,C:/Users/VICTUS/Pictures/orchid,0.417,0.0,no_flower,1.0,,0,
V300.jpg,C:/Users/VICTUS/Pictures/orchid,0.196,0.0,no_flower,1.0,,0,
V301.jpg,C:/Users/VICTUS/Pictures/orchid,0.3238,0.0,no_flower,1.0,,0,
V302.jpg,C:/Users/VICTUS/Pictures/orchid,0.2653,0.0,no_flower,1.0,,0,
V303.jpg,C:/Users/VICTUS/Pictures/orchid,0.2573,0.0854,flower,1.0,violet,6,
V304.jpg,C:/Users/VICTUS/Pictures/orchid,0.3644,0.0,no_flower,1.0,,0,
V305.jpg,C:/Users/VICTUS/Pictures/orchid,0.3657,0.0,no_flower,1.0,,0,
V306.jpg,C:/Users/VICTUS/Pictures/orchid,0.2355,0.0,no_flower,1.0,,0,
V307.jpg,C:/Users/VICTUS/Pictures/orchid,0.1928,0.0,no_flower,1.0,,0,
V308.jpg,C:/Users/VICTUS/Pictures/orchid,0.2657,0.0,no_flower,1.0,,0,
V309.jpg,C:/Users/VICTUS/Pictures/orchid,0.2704,0.0,no_flower,1.0,,0,
V310.jpg,C:/Users/VICTUS/Pictures/orchid,0.3174,0.0,no_flower,1.0,,0,
V311.jpg,C:/Users/VICTUS/Pictures/orchid,0.2507,0.0,no_flower,1.0,,0,
V312.jpg,C:/Users/VICTUS/Pictures/orchid,0.221,0.2601,flower,1.0,orange,1,
V313.jpg,C:/Users/VICTUS/Pictures/orchid,0.196,0.0,no_flower,1.0,,0,
V314.jpg,C:/Users/VICTUS/Pictures/orchid,0.2484,0.0425,flower,0.709,yellow,3,
V315.jpg,C:/Users/VICTUS/Pictures/orchid,0.2941,0.0,no_flower,1.0,,0,
V316.jpg,C:/Users/VICTUS/Pictures/orchid,0.2384,0.0,no_flower,1.0,,0,
V317.jpg,C:/Users/VICTUS/Pictures/orchid,0.1955,0.4364,flower,1.0,magenta,3,
V318.jpg,C:/Users/VICTUS/Pictures/orchid,0.2802,0.0,no_flower,1.0,,0,
V319.jpg,C:/Users/VICTUS/Pictures/orchid,0.2449,0.0,no_flower,1.0,,0,
V320.jpg,C:/Users/VICTUS/Pictures/orchid,0.3705,0.0,no_flower,1.0,,0,
V321.jpg,C:/Users/VICTUS/Pictures/orchid,0.2087,0.0,no_flower,1.0,,0,
V322.jpg,C:/Users/VICTUS/Pictures/orchid,0.2501,0.0,no_flower,1.0,,0,
V323.jpg,C:/Users/VICTUS/Pictures/orchid,0.2148,0.1347,flower,1.0,violet,2,
V324.jpg,C:/Users/VICTUS/Pictures/orchid,0.2794,0.0,no_flower,1.0,,0,
V325.jpg,C:/Users/VICTUS/Pictures/orchid,0.3184,0.0,no_flower,1.0,,0,
V326.jpg,C:/Users/VICTUS/Pictures/orchid,0.1613,0.275,flower,1.0,orange,2,
V327.jpg,C:/Users/VICTUS/Pictures/orchid,0.3071,0.0,no_flower,1.0,,0,
V328.jpg,C:/Users/VICTUS/Pictures/orchid,0.239,0.0,no_flower,1.0,,0,
V329.jpg,C:/Users/VICTUS/Pictures/orchid,0.0711,0.174,flower,1.0,violet,1,
V330.jpg,C:/Users/VICTUS/Pictures/orchid,0.1979,0.3184,flower,1.0,magenta,1,
V331.jpg,C:/Users/VICTUS/Pictures/orchid,0.6062,0.004,no_flower,0.799,,1,
V332.jpg,C:/Users/VICTUS/Pictures/orchid,0.2385,0.0,no_flower,1.0,,0,
V333.jpg,C:/Users/VICTUS/Pictures/orchid,0.2334,0.0,no_flower,1.0,,0,
V334.jpg,C:/Users/VICTUS/Pictures/orchid,0.1849,0.0,no_flower,1.0,,0,
V335.jpg,C:/Users/VICTUS/Pictures/orchid,0.2387,0.0,no_flower,1.0,,0,
V336.jpg,C:/Users/VICTUS/Pictures/orchid,0.3433,0.0033,no_flower,0.837,,1,
V337.jpg,C:/Users/VICTUS/Pictures/orchid,0.1988,0.3184,flower,1.0,magenta,1,
V338.jpg,C:/Users/VICTUS/Pictures/orchid,0.2342,0.0,no_flower,1.0,,0,
V339.jpg,C:/Users/VICTUS/Pictures/orchid,0.3263,0.0,no_flower,1.0,,0,
V340.jpg,C:/Users/VICTUS/Pictures/orchid,0.1855,0.0,no_flower,1.0,,0,
V341.jpg,C:/Users/VICTUS/Pictures/orchid,0.2109,0.0,no_flower,1.0,,0,
V342.jpg,C:/Users/VICTUS/Pictures/orchid,0.2641,0.0,no_flower,1.0,,0,
V343.jpg,C:/Users/VICTUS/Pictures/orchid,0.2528,0.243,flower,1.0,orange,1,
V344.jpg,C:/Users/VICTUS/Pictures/orchid,0.2549,0.0,no_flower,1.0,,0,
V345.jpg,C:/Users/VICTUS/Pictures/orchid,0.2342,0.0,no_flower,1.0,,0,
V346.jpg,C:/Users/VICTUS/Pictures/orchid,0.1821,0.0,no_flower,1.0,,0,
V347.jpg,C:/Users/VICTUS/Pictures/orchid,0.3644,0.3865,flower,1.0,red,1,
V348.jpg,C:/Users/VICTUS/Pictures/orchid,0.2278,0.0,no_flower,1.0,,0,
V349.jpg,C:/Users/VICTUS/Pictures/orchid,0.2892,0.0,no_flower,1.0,,0,
V350.jpg,C:/Users/VICTUS/Pictures/orchid,0.3291,0.0,no_flower,1.0,,0,
V351.jpg,C:/Users/VICTUS/Pictures/orchid,0.3187,0.004,no_flower,0.801,,1,
V352.jpg,C:/Users/VICTUS/Pictures/orchid,0.1334,0.4637,flower,1.0,violet,1,
V353.jpg,C:/Users/VICTUS/Pictures/orchid,0.1847,0.0,no_flower,1.0,,0,
V354.jpg,C:/Users/VICTUS/Pictures/orchid,0.1743,0.0,no_flower,1.0,,0,
V355.jpg,C:/Users/VICTUS/Pictures/orchid,0.305,0.0,no_flower,1.0,,0,
V356.jpg,C:/Users/VICTUS/Pictures/orchid,0.325,0.003,no_flower,0.852,,1,
V357.jpg,C:/Users/VICTUS/Pictures/orchid,0.2196,0.0,no_flower,1.0,,0,
V358.jpg,C:/Users/VICTUS/Pictures/orchid,0.2795,0.0,no_flower,1.0,,0,
V359.jpg,C:/Users/VICTUS/Pictures/orchid,0.2986,0.0,no_flower,1.0,,0,
V360.jpg,C:/Users/VICTUS/Pictures/orchid,0.2458,0.0,no_flower,1.0,,0,
V361.jpg,C:/Users/VICTUS/Pictures/orchid,0.3459,0.0,no_flower,1.0,,0,
V362.jpg,C:/Users/VICTUS/Pictures/orchid,0.163,0.0,no_flower,1.0,,0,
V363.jpg,C:/Users/VICTUS/Pictures/orchid,0.1933,0.4282,flower,1.0,magenta,3,
V364.jpg,C:/Users/VICTUS/Pictures/orchid,0.219,0.0,no_flower,1.0,,0,
V365.jpg,C:/Users/VICTUS/Pictures/orchid,0.2352,0.0,no_flower,1.0,,0,
V366.jpg,C:/Users/VICTUS/Pictures/orchid,0.1966,0.0,no_flower,1.0,,0,
V367.jpg,C:/Users/VICTUS/Pictures/orchid,0.2392,0.0,no_flower,1.0,,0,
V368.jpg,C:/Users/VICTUS/Pictures/orchid,0.1843,0.0,no_flower,1.0,,0,
V369.jpg,C:/Users/VICTUS/Pictures/orchid,0.1689,0.0,no_flower,1.0,,0,
V370.jpg,C:/Users/VICTUS/Pictures/orchid,0.277,0.0,no_flower,1.0,,0,
V371.jpg,C:/Users/VICTUS/Pictures/orchid,0.2979,0.0029,no_flower,0.855,,1,
V372.jpg,C:/Users/VICTUS/Pictures/orchid,0.2132,0.2893,flower,1.0,violet,1,
V373.jpg,C:/Users/VICTUS/Pictures/orchid,0.2017,0.0,no_flower,1.0,,0,
V374.jpg,C:/Users/VICTUS/Pictures/orchid,0.3056,0.0,no_flower,1.0,,0,
V375.jpg,C:/Users/VICTUS/Pictures/orchid,0.3371,0.0025,no_flower,0.876,,1,
V376.jpg,C:/Users/VICTUS/Pictures/orchid,0.25,0.0445,flower,0.741,yellow,3,
V377.jpg,C:/Users/VICTUS/Pictures/orchid,0.2435,0.2908,flower,1.0,yellow,1,
V378.jpg,C:/Users/VICTUS/Pictures/orchid,0.2318,0.0,no_flower,1.0,,0,
V379.jpg,C:/Users/VICTUS/Pictures/orchid,0.1742,0.0,no_flower,1.0,,0,
V380.jpg,C:/Users/VICTUS/Pictures/orchid,0.2604,0.0,no_flower,1.0,,0,
V381.jpg,C:/Users/VICTUS/Pictures/orchid,0.2997,0.4174,flower,1.0,dark,1,
V382.jpg,C:/Users/VICTUS/Pictures/orchid,0.2111,0.0,no_flower,1.0,,0,
V383.jpg,C:/Users/VICTUS/Pictures/orchid,0.2323,0.0,no_flower,1.0,,0,
V384.jpg,C:/Users/VICTUS/Pictures/orchid,0.2902,0.0,no_flower,1.0,,0,
V385.jpg,C:/Users/VICTUS/Pictures/orchid,0.3674,0.0691,flower,1.0,violet,7,
V386.jpg,C:/Users/VICTUS/Pictures/orchid,0.2485,0.0317,flower,0.528,yellow,3,
V387.jpg,C:/Users/VICTUS/Pictures/orchid,0.3387,0.0,no_flower,1.0,,0,
V388.jpg,C:/Users/VICTUS/Pictures/orchid,0.2406,0.0,no_flower,1.0,,0,
V389.jpg,C:/Users/VICTUS/Pictures/orchid,0.2309,0.0,no_flower,1.0,,0,
V390.jpg,C:/Users/VICTUS/Pictures/orchid,0.2315,0.0,no_flower,1.0,,0,
V391.jpg,C:/Users/VICTUS/Pictures/orchid,0.2023,0.1332,flower,1.0,orange,4,
V392.jpg,C:/Users/VICTUS/Pictures/orchid,0.2433,0.0,no_flower,1.0,,0,
V393.jpg,C:/Users/VICTUS/Pictures/orchid,0.2633,0.0,no_flower,1.0,,0,
V394.jpg,C:/Users/VICTUS/Pictures/orchid,0.3004,0.0,no_flower,1.0,,0,
V395.jpg,C:/Users/VICTUS/Pictures/orchid,0.2025,0.0,no_flower,1.0,,0,
V396.jpg,C:/Users/VICTUS/Pictures/orchid,0.2557,0.0,no_flower,1.0,,0,
V397.jpg,C:/Users/VICTUS/Pictures/orchid,0.1597,0.0,no_flower,1.0,,0,
V398.jpg,C:/Users/VICTUS/Pictures/orchid,0.1873,0.0,no_flower,1.0,,0,
V399.jpg,C:/Users/VICTUS/Pictures/orchid,0.21,0.0,no_flower,1.0,,0,
V400.jpg,C:/Users/VICTUS/Pictures/orchid,0.2279,0.0,no_flower,1.0,,0,
V401.jpg,C:/Users/VICTUS/Pictures/orchid,0.2244,0.0,no_flower,1.0,,0,
V402.jpg,C:/Users/VICTUS/Pictures/orchid,0.2482,0.0,no_flower,1.0,,0,
V403.jpg,C:/Users/VICTUS/Pictures/orchid,0.3235,0.0,no_flower,1.0,,0,
V404.jpg,C:/Users/VICTUS/Pictures/orchid,0.2135,0.2895,flower,1.0,violet,1,
V405.jpg,C:/Users/VICTUS/Pictures/orchid,0.1997,0.2449,flower,1.0,magenta,2,
V406.jpg,C:/Users/VICTUS/Pictures/orchid,0.326,0.0,no_flower,1.0,,0,
V407.jpg,C:/Users/VICTUS/Pictures/orchid,0.259,0.2632,flower,1.0,orange,1,
V408.jpg,C:/Users/VICTUS/Pictures/orchid,0.212,0.0,no_flower,1.0,,0,
V409.jpg,C:/Users/VICTUS/Pictures/orchid,0.2156,0.0,no_flower,1.0,,0,
V410.jpg,C:/Users/VICTUS/Pictures/orchid,0.2865,0.0,no_flower,1.0,,0,
V411.jpg,C:/Users/VICTUS/Pictures/orchid,0.2104,0.0,no_flower,1.0,,0,
V412.jpg,C:/Users/VICTUS/Pictures/orchid,0.2797,0.0,no_flower,1.0,,0,
V413.jpg,C:/Users/VICTUS/Pictures/orchid,0.2501,0.0,no_flower,1.0,,0,
V414.jpg,C:/Users/VICTUS/Pictures/orchid,0.1976,0.0311,flower,0.519,violet,1,
V415.jpg,C:/Users/VICTUS/Pictures/orchid,0.2559,0.0,no_flower,1.0,,0,
V416.jpg,C:/Users/VICTUS/Pictures/orchid,0.2121,0.0,no_flower,1.0,,0,
V417.jpg,C:/Users/VICTUS/Pictures/orchid,0.5431,0.0023,no_flower,0.883,,1,
V418.jpg,C:/Users/VICTUS/Pictures/orchid,0.2142,0.0,no_flower,1.0,,0,
V419.jpg,C:/Users/VICTUS/Pictures/orchid,0.2343,0.0,no_flower,1.0,,0,
V420.jpg,C:/Users/VICTUS/Pictures/orchid,0.2643,0.3019,flower,1.0,violet,1,
V421.jpg,C:/Users/VICTUS/Pictures/orchid,0.2725,0.307,flower,1.0,magenta,1,
V422.jpg,C:/Users/VICTUS/Pictures/orchid,0.2262,0.0,no_flower,1.0,,0,
V423.jpg,C:/Users/VICTUS/Pictures/orchid,0.2874,0.0,no_flower,1.0,,0,
V424.jpg,C:/Users/VICTUS/Pictures/orchid,0.1662,0.0,no_flower,1.0,,0,
V425.jpg,C:/Users/VICTUS/Pictures/orchid,0.1879,0.0,no_flower,1.0,,0,
V426.jpg,C:/Users/VICTUS/Pictures/orchid,0.3357,0.0036,no_flower,0.818,,1,
V427.jpg,C:/Users/VICTUS/Pictures/orchid,0.2678,0.0,no_flower,1.0,,0,
V428.jpg,C:/Users/VICTUS/Pictures/orchid,0.3794,0.0082,no_flower,0.591,,2,
V429.jpg,C:/Users/VICTUS/Pictures/orchid,0.253,0.0,no_flower,1.0,,0,
V430.jpg,C:/Users/VICTUS/Pictures/orchid,0.1816,0.0,no_flower,1.0,,0,
V431.jpg,C:/Users/VICTUS/Pictures/orchid,0.4382,0.0023,no_flower,0.883,,1,
V432.jpg,C:/Users/VICTUS/Pictures/orchid,0.2324,0.0,no_flower,1.0,,0,
V433.jpg,C:/Users/VICTUS/Pictures/orchid,0.2669,0.0,no_flower,1.0,,0,
V434.jpg,C:/Users/VICTUS/Pictures/orchid,0.2993,0.0027,no_flower,0.866,,1,
V435.jpg,C:/Users/VICTUS/Pictures/orchid,0.3713,0.0,no_flower,1.0,,0,
V436.jpg,C:/Users/VICTUS/Pictures/orchid,0.221,0.0,no_flower,1.0,,0,
V437.jpg,C:/Users/VICTUS/Pictures/orchid,0.2723,0.0,no_flower,1.0,,0,
V438.jpg,C:/Users/VICTUS/Pictures/orchid,0.2579,0.2648,flower,1.0,orange,2,
V439.jpg,C:/Users/VICTUS/Pictures/orchid,0.2504,0.0,no_flower,1.0,,0,
V440.jpg,C:/Users/VICTUS/Pictures/orchid,0.1439,0.4098,flower,1.0,violet,1,
V441.jpg,C:/Users/VICTUS/Pictures/orchid,0.276,0.0,no_flower,1.0,,0,
V442.jpg,C:/Users/VICTUS/Pictures/orchid,0.3026,0.0,no_flower,1.0,,0,
V443.jpg,C:/Users/VICTUS/Pictures/orchid,0.2518,0.004,no_flower,0.798,,1,
V444.jpg,C:/Users/VICTUS/Pictures/orchid,0.1339,0.0,no_flower,1.0,,0,
V445.jpg,C:/Users/VICTUS/Pictures/orchid,0.2156,0.0,no_flower,1.0,,0,
V446.jpg,C:/Users/VICTUS/Pictures/orchid,0.1651,0.439,flower,1.0,magenta,3,
V447.jpg,C:/Users/VICTUS/Pictures/orchid,0.2497,0.0,no_flower,1.0,,0,
V448.jpg,C:/Users/VICTUS/Pictures/orchid,0.3595,0.0,no_flower,1.0,,0,
V449.jpg,C:/Users/VICTUS/Pictures/orchid,0.0503,0.1814,flower,1.0,violet,1,
V450.jpg,C:/Users/VICTUS/Pictures/orchid,0.2183,0.052,flower,0.867,yellow,6,
V451.jpg,C:/Users/VICTUS/Pictures/orchid,0.3076,0.0,no_flower,1.0,,0,
V452.jpg,C:/Users/VICTUS/Pictures/orchid,0.2565,0.0,no_flower,1.0,,0,
V453.jpg,C:/Users/VICTUS/Pictures/orchid,0.274,0.0,no_flower,1.0,,0,
V454.jpg,C:/Users/VICTUS/Pictures/orchid,0.2904,0.0,no_flower,1.0,,0,
V455.jpg,C:/Users/VICTUS/Pictures/orchid,0.2001,0.0,no_flower,1.0,,0,
V456.jpg,C:/Users/VICTUS/Pictures/orchid,0.2428,0.0,no_flower,1.0,,0,
V457.jpg,C:/Users/VICTUS/Pictures/orchid,0.2179,0.0,no_flower,1.0,,0,
V458.jpg,C:/Users/VICTUS/Pictures/orchid,0.2586,0.0,no_flower,1.0,,0,
V459.jpg,C:/Users/VICTUS/Pictures/orchid,0.278,0.0,no_flower,1.0,,0,
V460.jpg,C:/Users/VICTUS/Pictures/orchid,0.4474,0.3824,flower,1.0,dark,1,
V461.jpg,C:/Users/VICTUS/Pictures/orchid,0.2069,0.2025,flower,1.0,violet,1,
V462.jpg,C:/Users/VICTUS/Pictures/orchid,0.2027,0.0,no_flower,1.0,,0,
V463.jpg,C:/Users/VICTUS/Pictures/orchid,0.3369,0.0,no_flower,1.0,,0,
V464.jpg,C:/Users/VICTUS/Pictures/orchid,0.2294,0.3779,flower,1.0,red,1,
V465.jpg,C:/Users/VICTUS/Pictures/orchid,0.3967,0.2974,flower,1.0,yellow,1,
V466.jpg,C:/Users/VICTUS/Pictures/orchid,0.3033,0.0034,no_flower,0.832,,1,
V467.jpg,C:/Users/VICTUS/Pictures/orchid,0.3437,0.0037,no_flower,0.813,,1,
V468.jpg,C:/Users/VICTUS/Pictures/orchid,0.2511,0.0,no_flower,1.0,,0,
V469.jpg,C:/Users/VICTUS/Pictures/orchid,0.1887,0.0,no_flower,1.0,,0,
V470.jpg,C:/Users/VICTUS/Pictures/orchid,0.173,0.0,no_flower,1.0,,0,
V471.jpg,C:/Users/VICTUS/Pictures/orchid,0.2889,0.0,no_flower,1.0,,0,
V472.jpg,C:/Users/VICTUS/Pictures/orchid,0.2657,0.0,no_flower,1.0,,0,
V473.jpg,C:/Users/VICTUS/Pictures/orchid,0.2376,0.0,no_flower,1.0,,0,
V474.jpg,C:/Users/VICTUS/Pictures/orchid,0.2557,0.0,no_flower,1.0,,0,
V475.jpg,C:/Users/VICTUS/Pictures/orchid,0.4501,0.3801,flower,1.0,dark,1,
V476.jpg,C:/Users/VICTUS/Pictures/orchid,0.2393,0.0,no_flower,1.0,,0,
V477.jpg,C:/Users/VICTUS/Pictures/orchid,0.2592,0.0,no_flower,1.0,,0,
V478.jpg,C:/Users/VICTUS/Pictures/orchid,0.1615,0.4583,flower,1.0,violet,1,
V479.jpg,C:/Users/VICTUS/Pictures/orchid,0.2359,0.0,no_flower,1.0,,0,
V480.jpg,C:/Users/VICTUS/Pictures/orchid,0.1849,0.0,no_flower,1.0,,0,
V481.jpg,C:/Users/VICTUS/Pictures/orchid,0.2267,0.0,no_flower,1.0,,0,
V482.jpg,C:/Users/VICTUS/Pictures/orchid,0.1852,0.1422,flower,1.0,violet,3,
V483.jpg,C:/Users/VICTUS/Pictures/orchid,0.3723,0.0031,no_flower,0.843,,1,
V484.jpg,C:/Users/VICTUS/Pictures/orchid,0.266,0.0,no_flower,1.0,,0,
V485.jpg,C:/Users/VICTUS/Pictures/orchid,0.2352,0.1631,flower,1.0,violet,1,
V486.jpg,C:/Users/VICTUS/Pictures/orchid,0.1826,0.2948,flower,1.0,violet,1,
V487.jpg,C:/Users/VICTUS/Pictures/orchid,0.1971,0.0319,flower,0.532,violet,1,
V488.jpg,C:/Users/VICTUS/Pictures/orchid,0.1828,0.0,no_flower,1.0,,0,
V489.jpg,C:/Users/VICTUS/Pictures/orchid,0.2209,0.0,no_flower,1.0,,0,
V490.jpg,C:/Users/VICTUS/Pictures/orchid,0.241,0.2419,flower,1.0,violet,1,
V491.jpg,C:/Users/VICTUS/Pictures/orchid,0.2113,0.0,no_flower,1.0,,0,
V492.jpg,C:/Users/VICTUS/Pictures/orchid,0.1737,0.0,no_flower,1.0,,0,
V493.jpg,C:/Users/VICTUS/Pictures/orchid,0.3035,0.0,no_flower,1.0,,0,
V494.jpg,C:/Users/VICTUS/Pictures/orchid,0.3757,0.008,no_flower,0.602,,2,
V495.jpg,C:/Users/VICTUS/Pictures/orchid,0.3138,0.0,no_flower,1.0,,0,
V496.jpg,C:/Users/VICTUS/Pictures/orchid,0.2811,0.0,no_flower,1.0,,0,
V497.jpg,C:/Users/VICTUS/Pictures/orchid,0.2826,0.0,no_flower,1.0,,0,
V498.jpg,C:/Users/VICTUS/Pictures/orchid,0.2773,0.0,no_flower,1.0,,0,
V499.jpg,C:/Users/VICTUS/Pictures/orchid,0.2678,0.3053,flower,1.0,magenta,1,
V500.jpg,C:/Users/VICTUS/Pictures/orchid,0.2174,0.2749,flower,1.0,orange,2,
V501.jpg,C:/Users/VICTUS/Pictures/orchid,0.2101,0.0,no_flower,1.0,,0,
V502.jpg,C:/Users/VICTUS/Pictures/orchid,0.2558,0.0,no_flower,1.0,,0,
V503.jpg,C:/Users/VICTUS/Pictures/orchid,0.231,0.0,no_flower,1.0,,0,
V504.jpg,C:/Users/VICTUS/Pictures/orchid,0.2251,0.0,no_flower,1.0,,0,
V505.jpg,C:/Users/VICTUS/Pictures/orchid,0.2429,0.3816,flower,1.0,violet,1,
V506.jpg,C:/Users/VICTUS/Pictures/orchid,0.2357,0.0,no_flower,1.0,,0,
V507.jpg,C:/Users/VICTUS/Pictures/orchid,0.2092,0.0,no_flower,1.0,,0,
V508.jpg,C:/Users/VICTUS/Pictures/orchid,0.1999,0.0,no_flower,1.0,,0,
V509.jpg,C:/Users/VICTUS/Pictures/orchid,0.2974,0.0,no_flower,1.0,,0,
V510.jpg,C:/Users/VICTUS/Pictures/orchid,0.2239,0.0,no_flower,1.0,,0,
V511.jpg,C:/Users/VICTUS/Pictures/orchid,0.3976,0.2927,flower,1.0,yellow,1,
V512.jpg,C:/Users/VICTUS/Pictures/orchid,0.3244,0.0,no_flower,1.0,,0,
V513.jpg,C:/Users/VICTUS/Pictures/orchid,0.2172,0.0,no_flower,1.0,,0,
V514.jpg,C:/Users/VICTUS/Pictures/orchid,0.2518,0.0,no_flower,1.0,,0,
V515.jpg,C:/Users/VICTUS/Pictures/orchid,0.2038,0.0,no_flower,1.0,,0,
V516.jpg,C:/Users/VICTUS/Pictures/orchid,0.2009,0.0,no_flower,1.0,,0,
V517.jpg,C:/Users/VICTUS/Pictures/orchid,0.2952,0.2769,flower,1.0,violet,1,
V518.jpg,C:/Users/VICTUS/Pictures/orchid,0.6392,0.0042,no_flower,0.791,,1,
V519.jpg,C:/Users/VICTUS/Pictures/orchid,0.3492,0.0,no_flower,1.0,,0,
V520.jpg,C:/Users/VICTUS/Pictures/orchid,0.2003,0.0,no_flower,1.0,,0,
V521.jpg,C:/Users/VICTUS/Pictures/orchid,0.1888,0.0,no_flower,1.0,,0,
V522.jpg,C:/Users/VICTUS/Pictures/orchid,0.312,0.3798,flower,1.0,red,1,
V523.jpg,C:/Users/VICTUS/Pictures/orchid,0.1691,0.0,no_flower,1.0,,0,
V524.jpg,C:/Users/VICTUS/Pictures/orchid,0.2275,0.0,no_flower,1.0,,0,
V525.jpg,C:/Users/VICTUS/Pictures/orchid,0.2395,0.0,no_flower,1.0,,0,
V526.jpg,C:/Users/VICTUS/Pictures/orchid,0.2923,0.0,no_flower,1.0,,0,
V527.jpg,C:/Users/VICTUS/Pictures/orchid,0.3046,0.0,no_flower,1.0,,0,
V528.jpg,C:/Users/VICTUS/Pictures/orchid,0.2041,0.0,no_flower,1.0,,0,
V529.jpg,C:/Users/VICTUS/Pictures/orchid,0.3173,0.2889,flower,1.0,magenta,1,
V530.jpg,C:/Users/VICTUS/Pictures/orchid,0.3044,0.0032,no_flower,0.841,,1,
V531.jpg,C:/Users/VICTUS/Pictures/orchid,0.3111,0.0,no_flower,1.0,,0,
V532.jpg,C:/Users/VICTUS/Pictures/orchid,0.605,0.0032,no_flower,0.839,,1,
V533.jpg,C:/Users/VICTUS/Pictures/orchid,0.1747,0.0,no_flower,1.0,,0,
V534.jpg,C:/Users/VICTUS/Pictures/orchid,0.2222,0.3087,flower,1.0,violet,1,
V535.jpg,C:/Users/VICTUS/Pictures/orchid,0.2203,0.0,no_flower,1.0,,0,
V536.jpg,C:/Users/VICTUS/Pictures/orchid,0.2924,0.0,no_flower,1.0,,0,
V537.jpg,C:/Users/VICTUS/Pictures/orchid,0.2862,0.0,no_flower,1.0,,0,
V538.jpg,C:/Users/VICTUS/Pictures/orchid,0.3685,0.0,no_flower,1.0,,0,
V539.jpg,C:/Users/VICTUS/Pictures/orchid,0.2142,0.0,no_flower,1.0,,0,
V540.jpg,C:/Users/VICTUS/Pictures/orchid,0.3171,0.2918,flower,1.0,yellow,1,
V541.jpg,C:/Users/VICTUS/Pictures/orchid,0.2832,0.0035,no_flower,0.826,,1,
V542.jpg,C:/Users/VICTUS/Pictures/orchid,0.212,0.0,no_flower,1.0,,0,
V543.jpg,C:/Users/VICTUS/Pictures/orchid,0.2707,0.0,no_flower,1.0,,0,
V544.jpg,C:/Users/VICTUS/Pictures/orchid,0.1492,0.0,no_flower,1.0,,0,
V545.jpg,C:/Users/VICTUS/Pictures/orchid,0.2411,0.0,no_flower,1.0,,0,
V546.jpg,C:/Users/VICTUS/Pictures/orchid,0.2842,0.0,no_flower,1.0,,0,
V547.jpg,C:/Users/VICTUS/Pictures/orchid,0.2649,0.1675,flower,1.0,violet,2,
V548.jpg,C:/Users/VICTUS/Pictures/orchid,0.2432,0.0,no_flower,1.0,,0,
V549.jpg,C:/Users/VICTUS/Pictures/orchid,0.2934,0.0,no_flower,1.0,,0,
V550.jpg,C:/Users/VICTUS/Pictures/orchid,0.3302,0.2922,flower,1.0,yellow,1,
